game_id	text	risk_level	riskType	description
94	gmvj71480gmvj71480	REJECT	300	广告内容
94	抢人gmvj71480gmvj71480	REJECT	300	广告内容
94	15～20有没有人在啊？大佬们在怎么了打了哦	REJECT	300	广告内容
94	15～20有没有人在啊？大佬们在怎么了打了来	REJECT	300	广告内容
94	gmvj71480刚才可以打现在乍打不了?	REJECT	300	广告内容
94	***下里面的任务。可以领东西，哥哥酱mqhi72389	REJECT	300	广告内容
94	15～20有没有人在啊？大佬们在怎么了打了[15.png]	REJECT	300	广告内容
94	军团Q群980496954	REJECT	300	广告：联系方式：联系方式
94	q:980496954	REJECT	300	广告：联系方式：联系方式
94	群号980496954	REJECT	300	广告：联系方式：联系方式
197	白花花的钞票糟蹋了，	REJECT	300	广告：广告：广告
197	我没看呀重来好的打我600多700多	REJECT	300	广告内容
197	是充值会送抽奖次数可以抽元宝合神兵	REJECT	300	广告：广告：广告
197	免费帮合各种十技能，有需要的顺风滴滴货拉拉	REJECT	300	广告：广告：广告
197	没充，可以考虑下70的9000元宝武器	REJECT	300	广告：广告：广告
197	万。元。宝	REJECT	300	广告：广告：广告
197	这游戏还要花钱？我就充了6块钱差不多，要你去合你又怕死啊，这？	REJECT	300	广告：广告：广告
197	放心。有自制力那	REJECT	300	广告：广告：广告
197	最近归了销售中心，好忙…	REJECT	300	广告：广告：广告
197	车贷款的。你以为呢	REJECT	300	广告：广告：广告
197	你要打啥宝宝？#ITEM_1#兔子就是可爱	REJECT	300	广告：广告：广告
197	#ITEM_1#包邮回来贴吧	REJECT	300	广告：广告：广告
197	这个，以后玩新区填我个邀请码#ITEM_1#	REJECT	300	广告：广告：广告
197	旁边有个邀请码	REJECT	300	广告：广告：广告
197	就是那个邀请码吗	REJECT	300	广告：广告：广告
197	卧槽，又是地狱，穷死了这个鬼。	REJECT	300	广告：广告：广告
197	150000	REJECT	300	广告内容
197	你贷款，我有事儿。	REJECT	300	广告：广告：广告
197	怕打针呐#ITEM_1##ITEM_2##ITEM_3#	REJECT	300	广告：广告：广告
197	有钱玩女人，没钱只能玩游戏喽！	REJECT	300	广告：广告：广告
197	没媳妇，你就死了这条心吧，你找不到媳妇的	REJECT	300	广告：广告：广告
360	9HX4J1	REJECT	300	广告内容
360	71tm女装大佬	REJECT	300	广告：广告：广告
360	71就女装大佬	REJECT	300	广告：广告：广告
360	弃坑m号了，低价出售	REJECT	300	广告：广告：广告
360	guanfanggongzhonghao	REJECT	300	广告：联系方式：公众号
360	133加我Q2031894152	REJECT	300	广告：广告：广告
360	133加我Q2031894	REJECT	300	广告：广告：广告
360	邀请码就是	REJECT	300	广告：广告：广告
360	限时挑战邀请码	REJECT	300	广告：广告：广告
360	没加的话，绑定我的吧，我的邀请码：7QWBU1	REJECT	300	广告：广告：广告
360	没绑定的话，绑定我的吧，我的邀请码：7QWBU1	REJECT	300	广告：广告：广告
360	要换号的，加我微w79130202。	REJECT	300	广告：广告：广告
360	直接在那边输，这个邀请码就好	REJECT	300	广告：广告：广告
360	铁汁看留言板	REJECT	300	广告内容
360	所以在哪输邀请码	REJECT	300	广告：广告：广告
360	这功能感觉像作弊	REJECT	300	广告：广告：广告
360	限时活动，瓜分好礼填邀请码就好	REJECT	300	广告：广告：广告
360	30万元宝啊！省吧	REJECT	300	广告：广告：广告
360	诚信交易互相相	REJECT	300	广告：广告：广告
360	竟没有免费?我记得每天登录加活跃18个，然后12000元宝40个来着	REJECT	300	广告内容
360	每次拦截都是不周山那个团长，我又打不过	REJECT	300	广告：广告：广告
360	每次拦截都是那个项伯符	REJECT	300	广告：广告：广告
360	笑死了，这任务要杀50个	REJECT	300	广告：广告：广告
360	苹果区1600便宜大甩卖，有意加17562234710睡觉	REJECT	300	广告：广告：广告
360	苹果区1600便宜大甩麦，有意加17562234710可平台睡觉	REJECT	300	广告：广告：广告
360	苹果区1600便宜大甩麦，有意加17562234710	REJECT	300	广告：广告：广告
360	有意加17562234710	REJECT	300	广告：广告：广告
360	第一次20法第二次是40发第三次是60发这一次可能是80发所以要多存一点	REJECT	300	广告内容
360	转让给别人呗。	REJECT	300	广告：广告：广告
360	兄弟们，你们的邀请码是什么？	REJECT	300	广告：广告：广告
360	兄弟们，你们的邀请码。	REJECT	300	广告：广告：广告
360	有一起加入小队吗，进去就送金将	REJECT	300	广告：广告：广告
360	240/300	REJECT	300	广告内容
360	等你高考玩一起玩	REJECT	300	广告：广告：广告
360	限时挑战里领万元宝和金将	REJECT	300	广告：广告：广告
360	送万元宝金将	REJECT	300	广告：广告：广告
360	我都不止充了这些，*21.png	REJECT	300	广告：广告：广告
360	是什么？你发一下那个邀请码呀	REJECT	300	广告：广告：广告
360	你发一下邀请码	REJECT	300	广告：广告：广告
360	邀请码？忘了	REJECT	300	广告：广告：广告
360	你好，你的号打算卖不啊！！？？	REJECT	300	广告内容
360	你们要瓜分豪礼邀请码吗	REJECT	300	广告：广告：广告
360	有没有大佬给小队邀请码	REJECT	300	广告：广告：广告
360	加威信zhang962033进信义堂群，加我备注信义堂和游戏名	REJECT	300	广告：广告：广告
360	加威心zhang962033进信义堂群，加我备注信义堂和游戏名	REJECT	300	广告：广告：广告
360	加威心zhang962033进群，加我备注信义堂和游戏名	REJECT	300	广告：广告：广告
360	加威心zhang962033进群，家我备注信义堂和游戏名	REJECT	300	广告：广告：广告
360	加威心zhang962033进群，家备注信义堂和游戏名	REJECT	300	广告：广告：广告
360	互刷加q66830708	REJECT	300	广告：广告：广告
360	VI6IAT战队邀请码	REJECT	300	广告：广告：广告
360	师傅，你在吗？.com.com.com.com.com.com	REJECT	300	广告：联系方式：网址
360	昨天去打针了，前天被禁言了。	REJECT	300	广告：广告：广告
360	yyyyyyyyyyyyyyyyyyyyyy.com	REJECT	300	广告：联系方式：网址
360	在吗看军团公告或者军团留言板加军团群不加的当机器人清理了	REJECT	300	广告内容
360	邀请码GHQPM8	REJECT	300	广告：广告：广告
360	GPS战神	REJECT	300	广告：广告：广告
360	别拿300拿400	REJECT	300	广告内容
360	第一次五次第二次十次第三次20次第四次30次第五次50次	REJECT	300	广告内容
360	大家都进一下q群982737178	REJECT	300	广告：广告：广告
360	黑车，黑车	REJECT	300	广告：广告：广告
360	黑车	REJECT	300	广告：广告：广告
360	邀请码在哪里输入？	REJECT	300	广告：广告：广告
360	.com.com.com.com.com@@@@@@@@@**>&%^$$$$**~~~~;;;;[[[[[[[*********	REJECT	300	广告：联系方式：网址
360	猴子么么扎@@@@@@@@@.com.com.com.com.com.com***************************	REJECT	300	广告：联系方式：网址
360	纯gou一条，恶xin你跌	REJECT	300	广告：联系方式：网址
360	lypt6d6xqxoq87w.comqji@mm163.comp	REJECT	300	广告：联系方式：网址
360	同盟都打，活不起了？	REJECT	300	广告：广告：广告
360	18960929782加一下微	REJECT	300	广告：广告：广告
360	求邀请码	REJECT	300	广告：广告：广告
197	你还充，就可以，不怎么充，还不如70简易	REJECT	300	广告：广告：广告
197	每天日常就交给你了，谢谢啦！#ITEM_1#141516	REJECT	300	广告内容
197	#ITEM_1#各位大佬帮忙关注下。谢谢#ITEM_2#	REJECT	300	广告内容
197	#ITEM_1##ITEM_2#	REJECT	300	广告内容
197	#ITEM_1#喜欢的关注下，不喜欢的也帮忙关注下。谢谢#ITEM_2#	REJECT	300	广告内容
197	我有元宝但是不能抽奖，是不是得充钱才可以抽奖	REJECT	300	广告：广告：广告
197	抽完了打磨的可以22··#ITEM_1#	REJECT	300	广告：广告：广告
197	20个抽完了打磨的可以22··。。	REJECT	300	广告：广告：广告
197	20个抽完了打磨的可以22··....	REJECT	300	广告：广告：广告
197	20个抽完了打磨的可以22··...	REJECT	300	广告：广告：广告
197	20个抽完了打磨的可以22··..	REJECT	300	广告：广告：广告
197	20个抽完了打磨的可以22··？？？	REJECT	300	广告：广告：广告
197	哥这个游戏充值4.5折有没有兴趣试试啊不换游戏还是这个人多福利好#ITEM_1#	REJECT	300	广告：广告：广告
197	20个抽完了打磨的可以22··~	REJECT	300	广告：广告：广告
197	烈火展车	REJECT	300	广告内容
197	抽完了打磨的可以22··嗯看到了	REJECT	300	广告：广告：广告
197	你帮我咨询一下她的名片呗…	REJECT	300	广告：广告：广告
197	20个抽完了打磨的可以22··.	REJECT	300	广告：广告：广告
197	我这个号里有37万元宝没猪你看着给	REJECT	300	广告：广告：广告
197	死这里就行	REJECT	300	广告：广告：广告
197	这狗打针了没。。。	REJECT	300	广告：广告：广告
197	我就给抬抬价，我抬到2000就不抬了	REJECT	300	广告内容
197	必须在这两三回合之内打死人吗？	REJECT	300	广告：广告：广告
197	你的5个宝宝不一定能打死我这龙	REJECT	300	广告：广告：广告
197	买不起。都是一群土豪看着。动不动就是1万多5000以下的还行。过了不要	REJECT	300	广告内容
197	新蕊地僻星	REJECT	300	广告内容
197	我实话说话，充了这3000，我都是信用卡	REJECT	300	广告：广告：广告
197	早上打针回到家就11点多上游戏看见你还是没有在线我就下了中午才上的	REJECT	300	广告：广告：广告
197	我都打算兼职了	REJECT	300	广告：广告：广告
197	现在充值划算能抽奖，你冲个198的，四折才花78块钱	REJECT	300	广告：广告：广告
197	你点开充值198的看看支付多少，是不是打四折	REJECT	300	广告：广告：广告
197	果然误会原来越重了解释只能显示我的懦弱我有颗很强大的心脏	REJECT	300	广告：广告：广告
197	牙疼	REJECT	300	广告：广告：广告
197	因为我之前玩类似这样的游戏那个结婚的人他不说实话耽误事	REJECT	300	广告：广告：广告
197	以前玩个也是类似这样的游戏	REJECT	300	广告：广告：广告
197	出元宝需要的联系长期有大佬联系	REJECT	300	广告内容
197	各种手游打哲，需要找我。	REJECT	300	广告：广告：广告
197	还2.6万元宝	REJECT	300	广告：广告：广告
197	皇宫决斗。人物：公子扶苏。结果：未应战。时间：2021/8/18。口号：“如果你天生的坏，那我必定让你成为后养的好”	REJECT	300	广告内容
197	皇宫决斗。人物：公子扶苏。结果：未应战。时间：2021/8/18。口号：“如果你天生的坏，那我必定让你成为后痒的好”	REJECT	300	广告内容
197	皇宫决斗。人物：公子扶苏。结果：未应战。时间：2021/8/18。口号：“如果你天生的坏，那我必定让你成为后Y的好”	REJECT	300	广告内容
197	皇宫决斗。人物：公子扶苏。结果：未应战。时间：2021/8/18。	REJECT	300	广告内容
197	皇宫。人物：公子扶苏。结果：未应战。时间：2021/8/18。口号：“如果你天生的坏，那我必定让你成为后养的好”	REJECT	300	广告内容
197	黄宫决斗。人物：公子扶苏。结果：未应战。时间：2021/8/18。口号：“如果你天生的坏，那我必定让你成为后养的好”	REJECT	300	广告内容
197	人物：公子扶苏。结果：未应战。时间：2021/8/18。口号：“如果你天生的坏，那我必定让你成为后养的好”	REJECT	300	广告内容
197	皇宫决斗。人物：扶苏。结果：未应战。时间：2021/8/18。口号：“如果你天生的坏，那我必定让你成为后养的好”	REJECT	300	广告内容
197	皇宫决斗。人物：林狗。结果：未应战。时间：2021/8/18。口号：“如果你天生的坏，那我必定让你成为后养的好”	REJECT	300	广告内容
197	901103	REJECT	300	广告内容
197	客户信息，两块钱一条	REJECT	300	广告：广告：广告
197	#ITEM_1##ITEM_2##ITEM_3##ITEM_4##ITEM_5#	REJECT	300	广告内容
197	男扮女装	REJECT	300	广告：广告：广告
197	没打针的不是不用上学	REJECT	300	广告：广告：广告
197	要打针	REJECT	300	广告：广告：广告
197	玩新区有意思，这区没什么意思了	REJECT	300	广告：广告：广告
197	果盘，是互通的，果盘是4.6折，664.5.	REJECT	300	广告内容
197	悬赏做了吗，要不要互刷悬赏	REJECT	300	广告内容
197	先跟着主线升级，然后可以到35，然后打西游伏魔录可以	REJECT	300	广告内容
197	在吗、	REJECT	300	广告内容
197	在吗　	REJECT	300	广告内容
94	hguo62351缺1hguo62351	REJECT	300	广告内容
94	[9.png]我也进去团了再进来个人	REJECT	300	广告内容
94	[9.png]我也进去团了[7.png]	REJECT	300	广告内容
94	三国快报加vigx1418	REJECT	300	广告：联系方式：联系方式
94	三国快报加：vigx1418	REJECT	300	广告：联系方式：联系方式
94	快报加vigx1418	REJECT	300	广告：联系方式：联系方式
94	你们***速快[9.png]我也进去团了哈哈哈	REJECT	300	广告内容
94	68红包老香了三国快报点进去[4.png]	REJECT	300	广告内容
94	******好友私聊jksj起舞吧幺而	REJECT	300	广告：联系方式：联系方式
94	组队吗******好友私聊jksj七五	REJECT	300	广告：联系方式：联系方式
94	******好友私聊jksj75	REJECT	300	广告：联系方式：联系方式
94	******好友私聊jksj78	REJECT	300	广告：联系方式：联系方式
94	hguo62351有人来吗hguo62351缺1666	REJECT	300	广告内容
94	hguo62351有人来吗hguo62351缺1就	REJECT	300	广告内容
94	[lt_dianji.png]“白衣昌孝威对战枭姬郎筝”查看战斗详情	REJECT	300	广告：联系方式：联系方式
94	国的时候我还很纯洁，然后被拉进群里，副团长在那里吵着要看我******。女，装	REJECT	300	广告：广告：广告
94	[lt_dianji.png]“白衣昌孝威对战ru?dr”查看战斗详情	REJECT	300	广告：联系方式：联系方式
94	群里的一堆老色批。要我团长和副团长给他们穿女装	REJECT	300	广告：广告：广告
94	这是邀请码	REJECT	300	广告：广告：广告
94	三国快报看见了吗68红包老香了三国快报点进去。	REJECT	300	广告内容
94	茄子来私聊组队有没有jksj七五	REJECT	300	广告：联系方式：联系方式
94	来私聊组队有没有jksj七五	REJECT	300	广告：联系方式：联系方式
94	[5.png]******呢牙疼	REJECT	300	广告：广告：广告
94	长期在线的好友加一波jksj七五八一二	REJECT	300	广告：联系方式：联系方式
94	长期在线的好友加一波jksj七五八	REJECT	300	广告：联系方式：联系方式
94	长期在线的好友加一波jksj⑦⑤⑧	REJECT	300	广告：联系方式：联系方式
94	长期在线的好友加一波jksj七五812	REJECT	300	广告：联系方式：联系方式
94	长期在线的好友加一波jksj七五81	REJECT	300	广告：联系方式：联系方式
94	长期在线的好友加一波jksj七五八一	REJECT	300	广告：联系方式：联系方式
94	[lt_dianji.png]“东城卫对战い枫月メ烟雨”查看战斗详情	REJECT	300	广告：联系方式：联系方式
94	长期在线的好友加一波jksj七五加好友私聊	REJECT	300	广告：联系方式：联系方式
94	长期在线的好友加一波jksj七五加好友私l	REJECT	300	广告：联系方式：联系方式
94	来私聊组队有没有jksjjksj	REJECT	300	广告：联系方式：联系方式
94	三国快报看见了吗68红包老香了三国快报点进去n	REJECT	300	广告内容
94	hguo62351	REJECT	300	广告内容
94	按照理由不是tm2000多了吗下次组队要先加团	REJECT	300	广告：联系方式：联系方式
94	那天我就问了句组队邀请码最后一个人	REJECT	300	广告内容
94	哦hguo62351缺1个组队的	REJECT	300	广告内容
94	哦哪个b禁言我hguo62351	REJECT	300	广告内容
94	谁刚刚禁我言还有没有人要进队伍hguo62351	REJECT	300	广告内容
94	还有没有人要进队伍[17.png]hguo62351	REJECT	300	广告内容
94	挂件没意思这么说吧，炫金以下皆挂件	REJECT	300	广告：广告：广告
94	后面活动军师玄2了能加个2000亿	REJECT	300	广告内容
94	开学后我也没啥时间玩了企鹅群进吗？好一八六二六	REJECT	300	广告：联系方式：联系方式
94	开学后我也没啥时间玩了企鹅群进吗？好一八六2六	REJECT	300	广告：联系方式：联系方式
94	企鹅群进吗？好一八六二六谢谢	REJECT	300	广告：联系方式：联系方式
94	企鹅群进吗？好一八六二6	REJECT	300	广告：联系方式：联系方式
94	六打不出二六嗯七一六五	REJECT	300	广告：联系方式：联系方式
94	打不出二六嗯七一二五	REJECT	300	广告：联系方式：联系方式
94	打不出二六嗯七一好二五	REJECT	300	广告：联系方式：联系方式
94	打不出二六嗯七一好②五	REJECT	300	广告：联系方式：联系方式
94	二六嗯七一好②呃呃⑤	REJECT	300	广告：联系方式：联系方式
94	[1.png]1.8.6.2.6.7.1.2.5	REJECT	300	广告：联系方式：联系方式
94	[18.png]啊噢噢壹捌陆贰陆柒壹陆伍？	REJECT	300	广告：联系方式：联系方式
94	1。。，8。。6。。2。。67。。1。。6。。5？	REJECT	300	广告：联系方式：联系方式
94	1。。，8。。6。。2。。6噢噢三个人的嘛	REJECT	300	广告内容
94	1。。，8。。6。。2。。6噢噢好了	REJECT	300	广告内容
94	1。。，8。。6。。2。。6噢噢是三个人的嘛	REJECT	300	广告内容
94	1。。，8。。6。。2。。6噢噢我现在说不了话	REJECT	300	广告内容
94	我六元******了，没***[7.png]唉，没军团招人	REJECT	300	广告：广告：广告
94	加群166947793	REJECT	300	广告：联系方式：联系方式
94	多少******？我忘了hechen又玩赖典韦吧	REJECT	300	广告：联系方式：联系方式
94	加群一六六九四七七九三	REJECT	300	广告：联系方式：联系方式
94	多少******？我忘了hechen又玩赖应该典韦好	REJECT	300	广告：联系方式：联系方式
94	多少******？我忘了hechen又玩赖典韦	REJECT	300	广告：联系方式：联系方式
94	139⑥453o361	REJECT	300	广告：联系方式：联系方式
94	折扣下来就是了200多v5要500	REJECT	300	广告：联系方式：联系方式
94	折扣下来就是了200多v5500	REJECT	300	广告：联系方式：联系方式
94	第一次****续充4.8****四折	REJECT	300	广告：广告：广告
94	第一次****续充4.8****四者	REJECT	300	广告：广告：广告
94	第一次****续充4.8****丝者	REJECT	300	广告：广告：广告
94	Q群689681066，，，	REJECT	300	广告：联系方式：联系方式
94	卫星zw零一二三x	REJECT	300	广告：联系方式：联系方式
94	①⑦⑥⑧⑧③⑧⑨③⑦⑨	REJECT	300	广告：联系方式：联系方式
94	你们充个v4或者v5，不就可以加团了嘛	REJECT	300	广告：广告：广告
94	不要怕，暗金一套还给个128128还送个50的	REJECT	300	广告内容
94	不要怕，暗金一套还给个128藏宝图还有呢	REJECT	300	广告：广告：广告
94	不要怕，暗金一套还给个128藏宝图还给呢	REJECT	300	广告：广告：广告
94	今天就2000w战力哎70000了	REJECT	300	广告：联系方式：联系方式
94	昨天我还200w战力今天就2000w战力哎70000	REJECT	300	广告：联系方式：联系方式
94	十几万万元宝	REJECT	300	广告：广告：广告
94	qzas76616没有组队的快来好友加起来	REJECT	300	广告：联系方式：联系方式
94	队伍差一个hshsic760	REJECT	300	广告：联系方式：联系方式
94	hshsic76089队伍码	REJECT	300	广告内容
94	hshsic76089hs	REJECT	300	广告内容
94	三国快报那里可以领暗金碎片qzas76616进来	REJECT	300	广告内容
94	我天天6块任务全满大家进队cvln75197	REJECT	300	广告内容
94	我天天6块任务全满大家进队cvln75197.....	REJECT	300	广告内容
94	我天天6块任务全满大家进队cvln751....97	REJECT	300	广告内容
94	队伍差一个hshsic76089hs	REJECT	300	广告内容
94	队伍差一个hshsic76089h	REJECT	300	广告内容
94	队伍差一个hshsic76089HS	REJECT	300	广告内容
94	我天天6块任务全满大家进队cvln75我天天6块cvln75	REJECT	300	广告内容
94	qzas76616多***每***活动就可以领	REJECT	300	广告内容
94	我天天6块任务全满大家进队cvln75队伍还差一个人cvln75	REJECT	300	广告内容
94	两个数字是中间缺的加队伍有每天充钱队伍号在上面	REJECT	300	广告：广告：广告
94	我天天6块任务全满大家进队cvln75还有一个位置	REJECT	300	广告内容
94	要进队伍吗队伍ID:dtls7**04	REJECT	300	广告：广告：广告
94	13691957000	REJECT	300	广告：联系方式：联系方式
94	可以领暗金碎片qzas76616qzas76616	REJECT	300	广告内容
94	hsic76089队伍差一个人	REJECT	300	广告内容
94	队伍差一个hshsic76089s	REJECT	300	广告内容
94	队伍差一个hshsic760892	REJECT	300	广告内容
94	hsic76089**381576	REJECT	300	广告内容
94	可以领暗金碎片qzas76616还好	REJECT	300	广告内容
94	三国快报那里可以领暗金碎片qzas76616还好	REJECT	300	广告内容
94	可以领暗金碎片qzas76616我也觉得	REJECT	300	广告内容
94	军团招人吗	REJECT	300	广告：广告：广告
94	队伍ID:dtls7**04中间空的是六和思加一下	REJECT	300	广告：联系方式：联系方式
94	队伍ID:dtls7**04中间空的是六和思嗯再加一下别人	REJECT	300	广告：联系方式：联系方式
94	我的卫星XCQ林三林八二林	REJECT	300	广告：联系方式：联系方式
94	你这是把暗金武将***完了呀，你还有多少宝呀副本多少章充了多少可以的	REJECT	300	广告：广告：广告
94	刚刚还差一个人。我在18名才勉强保住。	REJECT	300	广告内容
94	有人组队吗poog76721poog76721	REJECT	300	广告内容
94	我很活跃有人组队吗poog76721有	REJECT	300	广告内容
94	有人组队吗poog76721有的	REJECT	300	广告内容
94	我很活跃有人组队吗poog76721有啊	REJECT	300	广告内容
94	有人组队吗poog76721you	REJECT	300	广告内容
94	有人组队吗poog76721[1.png]	REJECT	300	广告内容
94	poog76721	REJECT	300	广告内容
94	poog76721poog76721	REJECT	300	广告内容
94	团长v。HENRY19870918	REJECT	300	广告：联系方式：联系方式
94	18482560745，我vx	REJECT	300	广告：联系方式：联系方式
94	2090172799，我q	REJECT	300	广告：联系方式：联系方式
360	出战法，我是佩奇～	REJECT	300	广告内容
360	606的想谈和加一下V15241812967	REJECT	300	广告：广告：广告
360	606的想谈和加V15241812967	REJECT	300	广告：广告：广告
360	今年刚刚高考完	REJECT	300	广告：广告：广告
360	情若相惜是你对象吧	REJECT	300	广告：广告：广告
360	大学好好学，以后考研究生还能去好学校	REJECT	300	广告：广告：广告
360	要考研的	REJECT	300	广告：广告：广告
360	男办女装任不出女办男装也一样	REJECT	300	广告：广告：广告
360	男办女装	REJECT	300	广告：广告：广告
360	有没有邀请码唉	REJECT	300	广告：广告：广告
360	在吗看军团公告或者军团留言板加军团群不加的当机器人清理了哈	REJECT	300	广告内容
360	我帮他升了300亿*30.png	REJECT	300	广告内容
360	升了300亿*30.png	REJECT	300	广告内容
360	300亿*30.png	REJECT	300	广告内容
360	我的邀请码：UBSAGT金将紫金将，10体丹，各种材料	REJECT	300	广告：广告：广告
360	邀请码：UBSAGT金将紫金将，10体丹，各种材料	REJECT	300	广告：广告：广告
360	我的邀请码：UBSAGT金将紫金将，10体丹，材料	REJECT	300	广告：广告：广告
360	我的邀请码：UBSAGT	REJECT	300	广告：广告：广告
360	我的邀请码：UBSAGT金将紫金将，体丹，各种材料	REJECT	300	广告：广告：广告
360	我的邀请码：UBSAGT金紫，体丹，材料	REJECT	300	广告：广告：广告
360	我的邀请码：UBSAGT，体丹，材料	REJECT	300	广告：广告：广告
360	我的邀请码：UBSAGT欢迎入驻	REJECT	300	广告：广告：广告
360	密：1314520	REJECT	300	广告内容
360	37.com	REJECT	300	广告：广告：广告
360	2点多还有gou东西打死人，擦	REJECT	300	广告：广告：广告
360	2点多还有gou东西打死人，真的是有病	REJECT	300	广告：广告：广告
360	2点多还有g东西打死人，真的是有病	REJECT	300	广告：广告：广告
360	2点多还有grd打死人真是服了	REJECT	300	广告：广告：广告
360	爆款福利！我的邀请码：9C1UIW	REJECT	300	广告：广告：广告
360	9C1UIW爆款福利！我的邀请码	REJECT	300	广告：广告：广告
360	9C1UIW我的邀请码	REJECT	300	广告：广告：广告
360	9C1UIW爆款福利我的邀请码	REJECT	300	广告：广告：广告
360	9C1UIW爆款我的邀请码	REJECT	300	广告：广告：广告
360	我的邀请码：49RA接VS	REJECT	300	广告：广告：广告
360	HXJSY9限时挑战——瓜分豪礼万元车队可领500元宝+10体力丹，老司机大佬带队还可领紫金武将	REJECT	300	广告内容
360	336699wsnnbkeg	REJECT	300	广告内容
360	我的邀请码9C1UIW	REJECT	300	广告：广告：广告
360	336699	REJECT	300	广告内容
360	&17>哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦&&18>哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦&&19>哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦	REJECT	300	广告内容
360	www..com	REJECT	300	广告：联系方式：网址
360	&17>拜拜拜拜拜拜拜拜拜拜拜拜拜拜拜拜&&18>拜拜拜拜拜拜拜拜拜拜拜拜拜拜拜拜拜拜&19>拜拜拜拜拜拜拜拜拜拜拜拜拜拜	REJECT	300	广告内容
360	有大佬的邀请码没	REJECT	300	广告：广告：广告
360	邀请码发我	REJECT	300	广告：广告：广告
360	我高考658	REJECT	300	广告：广告：广告
360	高考完了	REJECT	300	广告：广告：广告
360	还差俩碎片兑换合击，今天才搞了四个，这运气糟糕透了	REJECT	300	广告：广告：广告
360	shi.com了	REJECT	300	广告：联系方式：网址
360	我的邀请码：JEHIG3刚开一个月新区v10，累充满1000，进来领奖励	REJECT	300	广告：广告：广告
360	瓜分千万好礼豪礼并有前期送金将共同努力得紫金将	REJECT	300	广告：广告：广告
360	我的邀请码：JEHIG3队长v12，累充1000，进来领积分	REJECT	300	广告：广告：广告
360	我的邀请码：JEHIG3队长v13，进来领奖励	REJECT	300	广告：广告：广告
360	我的邀请码：JEHIG3	REJECT	300	广告：广告：广告
360	邀请码：JEHIG3	REJECT	300	广告：广告：广告
360	看我名字，福利车队，进车队瓜分豪礼，霸主车队	REJECT	300	广告：广告：广告
360	老区8万亿大佬带队，福利免费拿欢迎大家一起氪金要进车队的先加我好友	REJECT	300	广告：广告：广告
360	2EP7P5先有600大号在结束前还会冲1000+可以一起吗？诚信	REJECT	300	广告内容
360	强大了啊啊呜亲爱晚上的话说天下在线播放	REJECT	300	广告：广告：广告
360	老区大佬带队，活跃的来，前面一个2，后面字母：IS加BFQ	REJECT	300	广告：广告：广告
360	老区大佬带队，活跃的来，前面一个2，后面zi母：IS加BFQ	REJECT	300	广告：广告：广告
360	老区大佬带队，活跃的来，前面一个2，后面字母：IS加B加F加Q	REJECT	300	广告：广告：广告
360	大佬带队活跃的来，前面一个2，后面字母：IS加B加F加Q	REJECT	300	广告：广告：广告
360	&17>哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦&&18>哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦&&19>哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦	REJECT	300	广告内容
360	邀请码5lFC08	REJECT	300	广告：广告：广告
360	结伴闯三国，分上亿元宝！我的邀请码：QN72TZ	REJECT	300	广告：广告：广告
360	活3动结束为止凡是找我开号安排车队啊10000充车队+V：TTSNS2	REJECT	300	广告内容
360	车队刚刚升级10000+充车队欢迎咨询	REJECT	300	广告内容
360	右上角限时活动拖几个小嗑或者活跃的就好我大号自己嗑福利一起拿我的邀请码：OU017F	REJECT	300	广告：广告：广告
360	我的邀请码：OU017F	REJECT	300	广告：广告：广告
360	我的邀请码：OU017F活跃就好本人大号常嗑	REJECT	300	广告：广告：广告
360	我的邀请码：OU017F活跃就好顺手拉小号	REJECT	300	广告：广告：广告
360	3.1415926	REJECT	300	广告内容
360	在吗？我可以咨询你点事儿吗？不太会玩	REJECT	300	广告：广告：广告
360	限时挑战的瓜分好礼里面填邀请码CXU6IK可以领奖励	REJECT	300	广告：广告：广告
360	你去限时挑战那里点击瓜分好礼然后再输入我的邀请码就可以了	REJECT	300	广告：广告：广告
360	我的邀请码：395WLR，千元队，已经五个人了	REJECT	300	广告：广告：广告
360	输入邀请码，领10个体力丹和元宝，积分换奖励	REJECT	300	广告：广告：广告
360	最后输入我的邀请码应该就可以了	REJECT	300	广告：广告：广告
360	妹巳弟这是怎么了？	REJECT	300	广告：广告：广告
360	我有10万元宝	REJECT	300	广告：广告：广告
360	邀请码，组队领体力丹，积分换奖励	REJECT	300	广告：广告：广告
360	有没有队长邀请码发一个	REJECT	300	广告：广告：广告
360	"长期发展吗，看到你刚申请我军团了,我是军团长"	REJECT	300	广告内容
360	3TU28V装4200元	REJECT	300	广告内容
360	活3动结束为止凡是找我开号安排10000+车队+V：TTSNS2	REJECT	300	广告内容
360	30万元宝就等着了	REJECT	300	广告：广告：广告
360	147258369	REJECT	300	广告内容
360	限时挑战复制邀请码进队伍	REJECT	300	广告：广告：广告
360	还有差一点点我就忘说了，这个邀请码参加队伍的人只有前面加上GFS.的人才可以加入队伍。	REJECT	300	广告：广告：广告
360	别加我的，加我的邀请码，需要改名字的。	REJECT	300	广告：广告：广告
